gene_id,gene_name,product_name,product_short,plot_label,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,tnseq_change,annotation_status,locus_tag_internal,ftype,COG,EC_number
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,74.6751354643519,1.59316548244536,2.89239101022118,0.550812624162987,0.581762129249339,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,10.7036205627009,-0.907139824489608,3.74478353344832,-0.242240924311661,0.808593486143733,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,191.910357258306,-1.29134877735973,2.02320206338475,-0.638269800496027,0.523298066976212,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,265.242010815933,1.51127021382743,1.83999948117302,0.821342739109896,0.411451069717035,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,141.003637196065,0.692157794693896,1.69815990436729,0.407592826160729,0.683572631947456,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2668.59338458418,-0.0906585171173943,0.360894935295937,-0.25120473647837,0.801655822776273,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
cbh_3,cbh_3,Choloylglycine hydrolase,Choloylglycine hydrolase,cbh_3 / Choloylglycine hydrolase,64.1815129038756,0.279889943256929,2.4567195961489,0.113928322831665,0.909294613366125,0.99852198726007,Not significant,gene_and_product,cbh_3,CDS,,3.5.1.24
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1352.6505993637,0.166422834716243,0.561273017292744,0.29650959441979,0.766840940943617,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
ctpE_2,ctpE_2,Calcium-transporting ATPase CtpE,Calcium-transporting ATPase CtpE,ctpE_2 / Calcium-transporting ATPase CtpE,2687.6595440724,0.101471753865998,0.390325786379694,0.259966821068005,0.794889366831421,0.99852198726007,Not significant,gene_and_product,ctpE_2,CDS,COG0474,7.2.2.10
phoR_2,phoR_2,Alkaline phosphatase synthesis sensor protein PhoR,Alkaline phosphatase synthesis sensor protein PhoR,phoR_2 / Alkaline phosphatase synthesis sensor protein PhoR,24.3249361242343,-0.742181301651197,3.73084280569958,-0.198931271110477,0.842316507545539,0.99852198726007,Not significant,gene_and_product,phoR_2,CDS,COG0642,2.7.13.3
tag,tag,DNA-3-methyladenine glycosylase 1,DNA-3-methyladenine glycosylase 1,tag / DNA-3-methyladenine glycosylase 1,2535.49171469534,-0.319270825598457,0.551605750863385,-0.578802568861414,0.562722397605336,0.99852198726007,Not significant,gene_and_product,tag,CDS,COG2818,3.2.2.20
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,252.106472604793,0.252820038510359,0.857753652746895,0.294746676625301,0.768187403474791,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,69.037010474882,-2.65290771774718,3.30703296374227,-0.802201776285025,0.422436249052818,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1460.87624110245,0.243454847358059,0.633348023209415,0.384393474735077,0.700686836144603,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,829.586715367803,0.229104639604705,0.91166057622287,0.251304757033495,0.801578497577499,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4968.39278793555,-0.259072260724461,0.352568687532922,-0.734813583524115,0.462453033297139,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3209.27029843252,0.0533280458479321,0.306616412640583,0.173924302970838,0.861924952701486,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
IS21 family transposase ISCth15,,IS21 family transposase ISCth15,IS21 family transposase ISCth15,IS21 family transposase ISCth15,170.973801913321,1.1170193522552,2.849816341588,0.391961873456295,0.695086384851919,0.99852198726007,Not significant,product_only,IS21 family transposase ISCth15,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,825.714148386935,-0.367767476829775,0.609684290997648,-0.60320969764201,0.5463691971615,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
IS4 family transposase IS4Bsu1,,IS4 family transposase IS4Bsu1,IS4 family transposase IS4Bsu1,IS4 family transposase IS4Bsu1,1929.02598759507,0.266245960732201,0.519182361318872,0.512817808478432,0.608078771354469,0.99852198726007,Not significant,product_only,IS4 family transposase IS4Bsu1,CDS,COG3385,
degA_3,degA_3,HTH-type transcriptional regulator DegA,HTH-type transcriptional regulator DegA,degA_3 / HTH-type transcriptional regulator DegA,276.996921503189,-0.114104922570897,1.02147593734151,-0.1117059329541,0.911056574959827,0.99852198726007,Not significant,gene_and_product,degA_3,CDS,COG1609,
bfrA,bfrA,Beta-fructosidase,Beta-fructosidase,bfrA / Beta-fructosidase,2986.07832398408,0.185705518411884,0.368761213264666,0.503592871841974,0.614547502687041,0.99852198726007,Not significant,gene_and_product,bfrA,CDS,COG1621,3.2.1.26
manZ_6,manZ_6,PTS system mannose-specific EIID component,PTS system mannose-specific EIID component,manZ_6 / PTS system mannose-specific EIID component,15142.2218854841,0.107896629478558,0.231293163684573,0.466492946699033,0.640862695092314,0.99852198726007,Not significant,gene_and_product,manZ_6,CDS,COG3716,
manX_5,manX_5,PTS system mannose-specific EIIAB component,PTS system mannose-specific EIIAB component,manX_5 / PTS system mannose-specific EIIAB component,45.7186044773878,1.97884580841554,3.73192036519669,0.530248669524126,0.595939530757908,0.99852198726007,Not significant,gene_and_product,manX_5,CDS,COG2893,2.7.1.191
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,263.812776449885,-0.126484597670655,1.48146728589508,-0.0853779215207136,0.931960945136922,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,681.301359546193,0.323796987385833,0.663859298687048,0.48774941923119,0.625727342574712,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3817.23300109242,-0.0548933604733317,0.373190232843375,-0.147092168128553,0.883059271567436,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,223.123991683885,-0.631163262473973,1.98686342615678,-0.317668166903067,0.750736660472374,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
araQ_6,araQ_6,L-arabinose transport system permease protein AraQ,L-arabinose transport system permease protein AraQ,araQ_6 / L-arabinose transport system permease protein AraQ,194.77949037833,-0.536732698715908,1.35126506360308,-0.397207559917768,0.691214407800882,0.99852198726007,Not significant,gene_and_product,araQ_6,CDS,COG0395,
frlB_2,frlB_2,Fructosamine deglycase FrlB,Fructosamine deglycase FrlB,frlB_2 / Fructosamine deglycase FrlB,1653.94319594044,0.214922773478805,0.537506260247542,0.399851665690042,0.689265774214524,0.99852198726007,Not significant,gene_and_product,frlB_2,CDS,COG2222,3.5.-.-
bglF_4,bglF_4,PTS system beta-glucoside-specific EIIBCA component,PTS system beta-glucoside-specific EIIBCA component,bglF_4 / PTS system beta-glucoside-specific EIIBCA component,4217.71095366601,-0.118258824212222,0.416442187836012,-0.283974168963857,0.776430176269282,0.99852198726007,Not significant,gene_and_product,bglF_4,CDS,COG1263,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1243.48746647935,0.22219275598886,0.53652231820322,0.414135159806529,0.678775124587492,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,917.802875384928,0.212446101309879,0.505334923594953,0.420406529195603,0.674188499175774,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,543.849362941208,-0.204832889830869,1.40758112070334,-0.145521197192897,0.884299380943953,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
xerC_12,xerC_12,Tyrosine recombinase XerC,Tyrosine recombinase XerC,xerC_12 / Tyrosine recombinase XerC,591.326061779067,-0.15234274264385,0.74723755742087,-0.203874579283286,0.838451510649216,0.99852198726007,Not significant,gene_and_product,xerC_12,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1702.95704834834,0.223826792767134,0.553976791188126,0.404036407891904,0.686185946579553,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,5887.60814344598,0.0457876593352799,0.227776069072325,0.201020500185825,0.840682544419012,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6382.84037267607,-0.208557704965363,0.293868695199579,-0.709696910124171,0.477892108668088,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,95.4571995443548,-0.854244111232966,2.87884779172194,-0.296731252582831,0.766671694957349,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,586.642511051733,-0.442864800739905,1.36825737588553,-0.323670683999261,0.74618736783052,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
ISL3 family transposase IS1476,,ISL3 family transposase IS1476,ISL3 family transposase IS1476,ISL3 family transposase IS1476,324.842671240721,-1.23677137916501,1.92084396291747,-0.64386873845106,0.519660555080767,0.99852198726007,Not significant,product_only,ISL3 family transposase IS1476,CDS,,
putative response regulatory protein,,putative response regulatory protein,putative response regulatory protein,putative response regulatory protein,7460.84858329642,-0.28373463164266,0.397165406269603,-0.714399157539053,0.474980392779821,0.99852198726007,Not significant,product_only,putative response regulatory protein,CDS,COG4753,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,942.820954262809,-0.52143756653256,1.26830087750903,-0.411130809557329,0.680976619569055,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
araQ_7,araQ_7,L-arabinose transport system permease protein AraQ,L-arabinose transport system permease protein AraQ,araQ_7 / L-arabinose transport system permease protein AraQ,130.248232536994,-1.82577123575216,2.50167441562842,-0.729819685705795,0.46550040983694,0.99852198726007,Not significant,gene_and_product,araQ_7,CDS,COG0395,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1053.04341882749,-0.328401212267274,1.24996514936362,-0.262728294812435,0.792760006584833,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
guaA_2,guaA_2,GMP synthase [glutamine-hydrolyzing],GMP synthase [glutamine-hydrolyzing],guaA_2 / GMP synthase [glutamine-hydrolyzing],1514.77288602918,-0.164315137820372,0.484619144488088,-0.339060352215225,0.734564265491874,0.99852198726007,Not significant,gene_and_product,guaA_2,CDS,,6.3.5.2
ISL3 family transposase IS1476,,ISL3 family transposase IS1476,ISL3 family transposase IS1476,ISL3 family transposase IS1476,98.0585687046067,1.68780250214919,3.49072779226134,0.4835102026262,0.62873351727767,0.99852198726007,Not significant,product_only,ISL3 family transposase IS1476,CDS,,
qseB,qseB,Transcriptional regulatory protein QseB,Transcriptional regulatory protein QseB,qseB / Transcriptional regulatory protein QseB,1016.45566415658,0.0754282934457699,0.580427830490297,0.129952923487584,0.896603672368786,0.99852198726007,Not significant,gene_and_product,qseB,CDS,,
rhaS_3,rhaS_3,HTH-type transcriptional activator RhaS,HTH-type transcriptional activator RhaS,rhaS_3 / HTH-type transcriptional activator RhaS,382.187602837548,0.65878546465893,1.41336847886108,0.466110200214591,0.641136622439062,0.99852198726007,Not significant,gene_and_product,rhaS_3,CDS,,
scrB_1,scrB_1,Sucrose-6-phosphate hydrolase,Sucrose-6-phosphate hydrolase,scrB_1 / Sucrose-6-phosphate hydrolase,326.673103492639,-0.858912845685644,1.41293469450429,-0.607892812758047,0.543258566723355,0.99852198726007,Not significant,gene_and_product,scrB_1,CDS,COG1621,3.2.1.26
IS1182 family transposase ISEfa12,,IS1182 family transposase ISEfa12,IS1182 family transposase ISEfa12,IS1182 family transposase ISEfa12,1700.42136620122,-0.0531019043935798,0.395310403614187,-0.134329640475149,0.893141915931636,0.99852198726007,Not significant,product_only,IS1182 family transposase ISEfa12,CDS,,
nagR_2,nagR_2,HTH-type transcriptional repressor NagR,HTH-type transcriptional repressor NagR,nagR_2 / HTH-type transcriptional repressor NagR,2560.81163198361,-0.0777154027105711,0.403056315719638,-0.192815246107269,0.847103662875065,0.99852198726007,Not significant,gene_and_product,nagR_2,CDS,COG2188,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,136.53063815193,0.616110701886043,1.97863937298465,0.311380997617914,0.755510998073845,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
glcB,glcB,PTS system glucoside-specific EIICBA component,PTS system glucoside-specific EIICBA component,glcB / PTS system glucoside-specific EIICBA component,2187.69100545568,0.282476799544656,0.42008814080258,0.67242269444927,0.501314639072832,0.99852198726007,Not significant,gene_and_product,glcB,CDS,COG2190,
rpiR,rpiR,HTH-type transcriptional regulator RpiR,HTH-type transcriptional regulator RpiR,rpiR / HTH-type transcriptional regulator RpiR,81.614289217069,0.981085218208877,3.31801983722699,0.295683951976855,0.767471453943707,0.99852198726007,Not significant,gene_and_product,rpiR,CDS,COG1737,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,7178.40830869627,0.120049997026744,0.335968145306967,0.357325534291524,0.72084811648964,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
IS200/IS605 family transposase ISAac3,,IS200/IS605 family transposase ISAac3,IS200/IS605 family transposase ISAac3,IS200/IS605 family transposase ISAac3,138.993474321237,-0.8955317989024,2.4602871131239,-0.363994833824624,0.715861867169866,0.99852198726007,Not significant,product_only,IS200/IS605 family transposase ISAac3,CDS,,
scrB_2,scrB_2,Sucrose-6-phosphate hydrolase,Sucrose-6-phosphate hydrolase,scrB_2 / Sucrose-6-phosphate hydrolase,400.759223616674,-0.612723197956476,0.816668384460765,-0.750271725482613,0.45309106800225,0.99852198726007,Not significant,gene_and_product,scrB_2,CDS,,3.2.1.26
gmuE_5,gmuE_5,Putative fructokinase,Putative fructokinase,gmuE_5 / Putative fructokinase,396.313825841276,0.105560435360131,1.0515371315553,0.100386788247791,0.920037258231547,0.99852198726007,Not significant,gene_and_product,gmuE_5,CDS,COG1940,2.7.1.4
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6.66533830982408,-0.414501848038477,3.74538407519702,-0.110670051379623,0.911877995595961,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
