feature,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ftype,gene_name,product_name,product_short,gene_only_label,gene_product_label,COG,EC_number,annotation_status,plot_label,tnseq_change
E745S_02381,281.027221870171,0.864998838785092,0.78212578521615,1.10595872829591,0.268744383429614,0.896477736545291,CDS,NA,hypothetical protein,hypothetical protein,E745S_02381,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03029,1150.82543723539,0.53931493389206,0.488147782135926,1.10481897824517,0.269238035355075,0.896477736545291,CDS,bin3_2,Putative transposon Tn552 DNA-invertase bin3,Putative transposon Tn552 DNA-invertase bin3,bin3_2,bin3_2 / Putative transposon Tn552 DNA-invertase bin3,,,annotated,bin3_2 / Putative transposon Tn552 DNA-invertase bin3,Not significant
E745S_03051,1709.35906260599,0.321668594781549,0.291226178187998,1.10453186860798,0.269362487206616,0.896477736545291,CDS,NA,IS6 family transposase IS1216E,IS6 family transposase IS1216E,E745S_03051,IS6 family transposase IS1216E,,,annotated,IS6 family transposase IS1216E,Not significant
E745S_03090,1266.31998878235,0.539978119322425,0.488872939012093,1.10453673384664,0.269360377969326,0.896477736545291,CDS,NA,hypothetical protein,hypothetical protein,E745S_03090,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01468,547.222074269188,-1.40289201798954,1.27751352097339,-1.09814259885142,0.272142226492142,0.90189744483543,CDS,mglA,Galactose/methyl galactoside import ATP-binding protein MglA,Galactose/methyl galactoside import ATP-binding protein,mglA,mglA / Galactose/methyl galactoside import ATP-binding protein,COG1129,7.5.2.11,annotated,mglA / Galactose/methyl galactoside import ATP-binding protein,Not significant
E745S_03017,1453.44926483049,0.373924429540099,0.340632884225476,1.09773438460095,0.272320490625067,0.90189744483543,CDS,NA,IS6 family transposase IS1216E,IS6 family transposase IS1216E,E745S_03017,IS6 family transposase IS1216E,,,annotated,IS6 family transposase IS1216E,Not significant
E745S_01621,5601.66127067326,-0.363277389189305,0.33132832641281,-1.0964271999391,0.272891866072602,0.90233907561727,CDS,kimA,Potassium transporter KimA,Potassium transporter KimA,kimA,kimA / Potassium transporter KimA,COG0531,,annotated,kimA / Potassium transporter KimA,Not significant
E745S_00197,4097.15223857991,0.341455269096283,0.312625902508423,1.09221682002848,0.274737811081252,0.905332509235037,CDS,fruA_1,PTS system fructose-specific EIIABC component,PTS system fructose-specific EIIABC component,fruA_1,fruA_1 / PTS system fructose-specific EIIABC component,COG1299,,annotated,fruA_1 / PTS system fructose-specific EIIABC component,Not significant
E745S_02259,40.9989694892502,-1.9232627430232,1.76226648857835,-1.09135749643331,0.275115607175307,0.905332509235037,CDS,mtlF_2,Mannitol-specific phosphotransferase enzyme IIA component,Mannitol-specific phosphotransferase enzyme IIA compone,mtlF_2,mtlF_2 / Mannitol-specific phosphotransferase enzyme IIA compone,COG2213,,annotated,mtlF_2 / Mannitol-specific phosphotransferase enzyme IIA compone,Not significant
E745S_02959,411.730326179598,-1.39604199136881,1.27769874988542,-1.09262217834525,0.2745597209324,0.905332509235037,CDS,NA,hypothetical protein,hypothetical protein,E745S_02959,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01539,1368.633863966,-0.700988111620963,0.643627993091963,-1.08911998723586,0.276100976963629,0.907126016818302,CDS,gshAB,Glutathione biosynthesis bifunctional protein GshAB,Glutathione biosynthesis bifunctional protein GshAB,gshAB,gshAB / Glutathione biosynthesis bifunctional protein GshAB,COG1181,,annotated,gshAB / Glutathione biosynthesis bifunctional protein GshAB,Not significant
E745S_00134,2.12872062901947,-4.25661917813449,3.92270895296697,-1.08512235528332,0.277867467308077,0.907415212441816,CDS,proS,Proline--tRNA ligase,Proline--tRNA ligase,proS,proS / Proline--tRNA ligase,COG0442,6.1.1.15,annotated,proS / Proline--tRNA ligase,Not significant
E745S_00822,4.74625531504222,4.20439400403397,3.866785477521,1.08730986719476,0.276899889322886,0.907415212441816,CDS,NA,hypothetical protein,hypothetical protein,E745S_00822,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02219,726.818545886972,0.800416357532401,0.737755932540288,1.08493381378359,0.277950970413003,0.907415212441816,CDS,mta,HTH-type transcriptional activator mta,HTH-type transcriptional activator mta,mta,mta / HTH-type transcriptional activator mta,COG0789,,annotated,mta / HTH-type transcriptional activator mta,Not significant
E745S_02823,4459.70944489477,0.349973347291793,0.322465928368551,1.08530333440934,0.277787329569448,0.907415212441816,CDS,NA,hypothetical protein,hypothetical protein,E745S_02823,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00220,435.552851521157,-1.53683624346276,1.4222225848616,-1.08058770815562,0.279880552677931,0.909391070215359,CDS,rhaR_1,HTH-type transcriptional activator RhaR,HTH-type transcriptional activator RhaR,rhaR_1,rhaR_1 / HTH-type transcriptional activator RhaR,,,annotated,rhaR_1 / HTH-type transcriptional activator RhaR,Not significant
E745S_02518,6934.78044088966,0.361048046632518,0.333635092710552,1.0821644800589,0.279179448511215,0.909391070215359,CDS,NA,Putative membrane protein insertion efficiency factor,Putative membrane protein insertion efficiency factor,E745S_02518,Putative membrane protein insertion efficiency factor,COG0759,,annotated,Putative membrane protein insertion efficiency factor,Not significant
E745S_02791,79.1462386122032,-1.12698610346692,1.04223669064496,-1.08131493890271,0.279557044435479,0.909391070215359,CDS,NA,hypothetical protein,hypothetical protein,E745S_02791,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00618,1413.72753291263,0.454327423114109,0.421234652992899,1.07856136689155,0.280783311287844,0.910887592524343,CDS,hgdH,(R)-2-hydroxyglutarate dehydrogenase,(R)-2-hydroxyglutarate dehydrogenase,hgdH,hgdH / (R)-2-hydroxyglutarate dehydrogenase,COG1052,1.1.1.399,annotated,hgdH / (R)-2-hydroxyglutarate dehydrogenase,Not significant
E745S_01564,1197.76007431104,0.540599083442963,0.501856135805622,1.07719931046603,0.281391233274242,0.911424434819087,CDS,nirC,Nitrite transporter NirC,Nitrite transporter NirC,nirC,nirC / Nitrite transporter NirC,COG2116,,annotated,nirC / Nitrite transporter NirC,Not significant
E745S_01888,1046.83452388586,0.607942970543807,0.565929173729816,1.07423861282339,0.28271575044445,0.914276995157876,CDS,glcU_2,putative glucose uptake protein GlcU,putative glucose uptake protein GlcU,glcU_2,glcU_2 / putative glucose uptake protein GlcU,COG4975,,annotated,glcU_2 / putative glucose uptake protein GlcU,Not significant
E745S_01164,9345.39739827612,-0.23179417364499,0.216837257654544,-1.06897761091534,0.285079758083973,0.916642549784327,CDS,NA,hypothetical protein,hypothetical protein,E745S_01164,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02174,2091.57330078637,0.476067837974377,0.445485009479467,1.06865063435164,0.285227123500851,0.916642549784327,CDS,NA,hypothetical protein,hypothetical protein,E745S_02174,hypothetical protein,,,annotated,hypothetical protein,Not significant
