feature,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ftype,gene_name,product_name,product_short,gene_only_label,gene_product_label,COG,EC_number,annotation_status,plot_label,tnseq_change
E745S_01099,353.40369413586,-0.0264531140272679,1.39134624839429,-0.0190126031229082,0.984831051389323,1,CDS,NA,hypothetical protein,hypothetical protein,E745S_01099,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01131,23.0891855765381,0,4.08045587177703,0,1,1,CDS,rluD_2,Ribosomal large subunit pseudouridine synthase D,Ribosomal large subunit pseudouridine synthase D,rluD_2,rluD_2 / Ribosomal large subunit pseudouridine synthase D,COG0564,5.4.99.23,annotated,rluD_2 / Ribosomal large subunit pseudouridine synthase D,Not significant
E745S_01310,173.691706192642,-0.0235052103446655,2.40835192559772,-0.00975987358609638,0.992212871177793,1,CDS,NA,hypothetical protein,hypothetical protein,E745S_01310,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01316,2485.89459924161,-0.00338953704541474,0.289998803967314,-0.0116881069819749,0.990674452224601,1,CDS,NA,hypothetical protein,hypothetical protein,E745S_01316,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01662,9875.15401531122,0.0063275842909921,0.255839771892227,0.0247326060533606,0.980268247160238,1,CDS,NA,hypothetical protein,hypothetical protein,E745S_01662,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01899,295.986074607248,0.0269885419431514,1.24724016104878,0.0216386088148871,0.98273623535353,1,CDS,prs2,Putative ribose-phosphate pyrophosphokinase 2,Putative ribose-phosphate pyrophosphokinase 2,prs2,prs2 / Putative ribose-phosphate pyrophosphokinase 2,,2.7.6.1,annotated,prs2 / Putative ribose-phosphate pyrophosphokinase 2,Not significant
E745S_01973,243.354301217719,-0.0318277154171661,1.93649529220892,-0.016435730851099,0.986886774497422,1,CDS,NA,hypothetical protein,hypothetical protein,E745S_01973,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02151,2036.26549888894,-0.00494634865288748,0.525964271662085,-0.00940434344952112,0.992496530160544,1,CDS,xerC_9,Tyrosine recombinase XerC,Tyrosine recombinase XerC,xerC_9,xerC_9 / Tyrosine recombinase XerC,,,annotated,xerC_9 / Tyrosine recombinase XerC,Not significant
E745S_02158,379.516069344132,0.0282893008135302,1.49472514599525,0.0189260887791474,0.984900067430128,1,CDS,NA,hypothetical protein,hypothetical protein,E745S_02158,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02160,29.4031200386954,0.0312372311406859,3.20472225483297,0.00974725066847142,0.992222942329823,1,CDS,NA,hypothetical protein,hypothetical protein,E745S_02160,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02174,2091.57330078637,0.00998402157746738,0.445685313412545,0.0224015045526657,0.982127680194489,1,CDS,NA,hypothetical protein,hypothetical protein,E745S_02174,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02185,11399.8126199199,-0.00267617361893036,0.239551176003195,-0.0111716154501144,0.991086525921189,1,CDS,NA,hypothetical protein,hypothetical protein,E745S_02185,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02230,302.06754609153,-0.00899329800418958,1.44927430579593,-0.00620538014661794,0.995048854762534,1,CDS,NA,Extracellular exo-alpha-(1->5)-L-arabinofuranosidase,Extracellular exo-alpha-(1->5)-L-arabinofuranosidase,E745S_02230,Extracellular exo-alpha-(1->5)-L-arabinofuranosidase,COG3940,3.2.1.55,annotated,Extracellular exo-alpha-(1->5)-L-arabinofuranosidase,Not significant
E745S_02246,2800.83873545819,0.0101225942997872,0.358297557615791,0.0282519210210243,0.977461226743534,1,CDS,NA,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,E745S_02246,putative ABC transporter ATP-binding protein,COG1132,,annotated,putative ABC transporter ATP-binding protein,Not significant
E745S_02346,41.6309455547116,-0.0390993018374489,2.07253739272411,-0.0188654264934913,0.98494846029117,1,CDS,tadA_2,tRNA-specific adenosine deaminase,tRNA-specific adenosine deaminase,tadA_2,tadA_2 / tRNA-specific adenosine deaminase,COG0590,3.5.4.33,annotated,tadA_2 / tRNA-specific adenosine deaminase,Not significant
E745S_02476,6959.81298137138,-0.0048725813418748,0.189706173766806,-0.0256848854474518,0.979508679546501,1,CDS,lhpI,Delta(1)-pyrroline-2-carboxylate reductase,Delta(1)-pyrroline-2-carboxylate reductase,lhpI,lhpI / Delta(1)-pyrroline-2-carboxylate reductase,COG2423,1.5.1.49,annotated,lhpI / Delta(1)-pyrroline-2-carboxylate reductase,Not significant
E745S_02501,11.9163299095095,-0.0130954074109697,1.78758960970226,-0.00732573479947163,0.994154961587364,1,CDS,menH_3,2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase,2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate s,menH_3,menH_3 / 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate s,,4.2.99.20,annotated,menH_3 / 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate s,Not significant
E745S_02550,24.8943139370395,-0.014600805230938,3.77572571436147,-0.00386701957067535,0.996914572478069,1,CDS,lgt,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,Phosphatidylglycerol--prolipoprotein diacylglyceryl tra,lgt,lgt / Phosphatidylglycerol--prolipoprotein diacylglyceryl tra,COG0682,2.5.1.145,annotated,lgt / Phosphatidylglycerol--prolipoprotein diacylglyceryl tra,Not significant
E745S_02563,26948.0717658913,-0.00326723516230811,0.169511756320871,-0.0192743868226079,0.984622216487383,1,CDS,yheI,putative multidrug resistance ABC transporter ATP-binding/permease protein YheI,putative multidrug resistance ABC transporter ATP-bindi,yheI,yheI / putative multidrug resistance ABC transporter ATP-bindi,COG1132,3.6.3.-,annotated,yheI / putative multidrug resistance ABC transporter ATP-bindi,Not significant
E745S_02597,311.824389920643,-0.00429036638854202,1.49575847457124,-0.00286835505964414,0.997711386921255,1,CDS,NA,hypothetical protein,hypothetical protein,E745S_02597,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02697,435.477492446657,0.000734667778580935,0.530734921953916,0.00138424616167377,0.998895531711969,1,CDS,NA,hypothetical protein,hypothetical protein,E745S_02697,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02759,527.570501865382,0.00144209966208251,0.694001055226223,0.00207795024405608,0.998342036775298,1,CDS,NA,putative phosphotransferase enzyme IIB component,putative phosphotransferase enzyme IIB component,E745S_02759,putative phosphotransferase enzyme IIB component,,2.7.1.-,annotated,putative phosphotransferase enzyme IIB component,Not significant
E745S_02799,771.519652401863,0.011047355151045,0.664389518421664,0.0166278287732313,0.98673352347459,1,CDS,NA,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,E745S_02799,putative ABC transporter ATP-binding protein,COG1136,,annotated,putative ABC transporter ATP-binding protein,Not significant
E745S_03059,152.504677721096,0.0174742800946348,1.3028363097121,0.0134124908588833,0.989298701474274,1,CDS,walK_2,Sensor protein kinase WalK,Sensor protein kinase WalK,walK_2,walK_2 / Sensor protein kinase WalK,,2.7.13.3,annotated,walK_2 / Sensor protein kinase WalK,Not significant
E745S_03066,2717.51092332376,-0.00455662443008903,0.246713859852372,-0.0184692681344113,0.985264493858564,1,CDS,NA,hypothetical protein,hypothetical protein,E745S_03066,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03073,614.214621047636,-0.0155015356876024,0.71004322304438,-0.021831819788573,0.982582111710698,1,CDS,ltrA,Group II intron-encoded protein LtrA,Group II intron-encoded protein LtrA,ltrA,ltrA / Group II intron-encoded protein LtrA,COG3344,,annotated,ltrA / Group II intron-encoded protein LtrA,Not significant
E745S_03107,97.4712514228635,0.00320525134142508,1.65067455721602,0.00194178272598504,0.998450682516125,1,CDS,NA,hypothetical protein,hypothetical protein,E745S_03107,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03137,133.050325789151,-0.033105074978277,2.35129956624033,-0.0140794798985189,0.988766571503103,1,CDS,NA,hypothetical protein,hypothetical protein,E745S_03137,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00013,2.51827366333029,0.667179943766009,3.34557512273482,0.199421599961153,0.841932965480752,NA,CDS,ltaS1_1,Lipoteichoic acid synthase 1,Lipoteichoic acid synthase 1,ltaS1_1,ltaS1_1 / Lipoteichoic acid synthase 1,COG1368,,annotated,ltaS1_1 / Lipoteichoic acid synthase 1,Not significant
E745S_00048,125.207159429497,7.31962655505532,2.20597808206691,3.31808670927371,NA,NA,CDS,NA,hypothetical protein,hypothetical protein,E745S_00048,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00062,70.6406454241118,1.88587710220969,3.4147218006598,0.552278402839521,NA,NA,CDS,NA,hypothetical protein,hypothetical protein,E745S_00062,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00076,0.982737629697572,3.79440057634003,3.94276819836451,0.962369681766728,0.335863937564541,NA,CDS,NA,hypothetical protein,hypothetical protein,E745S_00076,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00095,7.26246314814065,2.00478560117964,4.02605668626151,0.497952651292953,NA,NA,CDS,asnB,Asparagine synthetase [glutamine-hydrolyzing] 1,Asparagine synthetase [glutamine-hydrolyzing] 1,asnB,asnB / Asparagine synthetase [glutamine-hydrolyzing] 1,COG0367,6.3.5.4,annotated,asnB / Asparagine synthetase [glutamine-hydrolyzing] 1,Not significant
E745S_00100,5.1663127654314,-2.77224646642419,2.7585473637218,-1.00496605673064,0.314913194562303,NA,CDS,fepC,Ferric enterobactin transport ATP-binding protein FepC,Ferric enterobactin transport ATP-binding protein FepC,fepC,fepC / Ferric enterobactin transport ATP-binding protein FepC,COG1120,,annotated,fepC / Ferric enterobactin transport ATP-binding protein FepC,Not significant
